Date,AAPL,AMZN,FB,GOOG,NFLX
2015-02-05,27.469955444335938,373.8900146484375,75.61000061035156,526.135498046875,64.12999725341797
2015-02-06,27.23863410949707,374.2799987792969,74.47000122070312,529.546142578125,63.47999954223633
2015-02-09,27.419567108154297,370.55999755859375,74.44000244140625,526.3848266601562,63.29571533203125
2015-02-10,27.946338653564453,373.0,75.19000244140625,535.4698486328125,64.8499984741211
2015-02-11,28.60137176513672,375.1400146484375,76.51000213623047,534.5025024414062,64.98428344726562
2015-02-12,28.963241577148438,377.1700134277344,76.2300033569336,541.4434814453125,65.24714660644531
2015-02-13,29.105239868164062,381.8299865722656,75.73999786376953,547.5068359375,66.5857162475586
2015-02-17,29.27701187133789,375.42999267578125,75.5999984741211,541.3536987304688,67.13714599609375
2015-02-18,29.480850219726562,373.3699951171875,76.70999908447266,538.2222900390625,67.86571502685547
2015-02-19,29.419008255004883,379.0,79.41999816894531,541.3836059570312,67.80000305175781
2015-02-20,29.65949249267578,383.6600036621094,79.9000015258789,537.474365234375,68.31428527832031
2015-02-23,30.46109962463379,380.1400146484375,78.83999633789062,530.45361328125,67.40571594238281
2015-02-24,30.270999908447266,378.5899963378906,78.44999694824219,534.6221923828125,67.83999633789062
2015-02-25,29.49688148498535,385.3699951171875,79.55999755859375,542.3809204101562,68.33285522460938
2015-02-26,29.870203018188477,384.79998779296875,80.41000366210938,553.9591064453125,69.00428771972656
2015-02-27,29.421300888061523,380.1600036621094,78.97000122070312,556.87109375,67.84428405761719
2015-03-02,29.565587997436523,385.6600036621094,79.75,569.7756958007812,68.60713958740234
2015-03-03,29.627426147460938,384.6099853515625,79.5999984741211,572.0693969726562,67.81571197509766
2015-03-04,29.439620971679688,382.7200012207031,80.9000015258789,571.8001098632812,67.11000061035156
2015-03-05,28.951786041259766,387.8299865722656,81.20999908447266,573.7547607421875,66.80714416503906
2015-03-06,28.995304107666016,380.0899963378906,80.01000213623047,566.1306762695312,64.87428283691406
2015-03-09,29.118980407714844,378.55999755859375,79.44000244140625,567.29248046875,63.66143035888672
2015-03-10,28.51662826538086,369.510009765625,77.55000305175781,553.4904174804688,62.15142822265625
2015-03-11,27.99673080444336,366.3699951171875,77.56999969482422,549.6708984375,62.88428497314453
2015-03-12,28.502883911132812,374.239990234375,78.93000030517578,553.989013671875,64.04571533203125
2015-03-13,28.30591583251953,370.5799865722656,78.05000305175781,545.8214721679688,62.628570556640625
2015-03-16,28.617401123046875,373.3500061035156,78.06999969482422,552.9917602539062,60.281429290771484
2015-03-17,29.0960750579834,371.9200134277344,79.36000061035156,549.331787109375,59.788570404052734
2015-03-18,29.423587799072266,375.1400146484375,80.91000366210938,557.9680786132812,60.44571304321289
2015-03-19,29.201433181762695,373.239990234375,82.75,556.4622192382812,60.744285583496094
2015-03-20,28.834985733032227,378.489990234375,83.80000305175781,558.8257446289062,61.18571472167969
2015-03-23,29.135007858276367,375.1099853515625,84.43000030517578,557.2799682617188,60.71428680419922
2015-03-24,29.015914916992188,374.0899963378906,85.30999755859375,568.6288452148438,62.611427307128906
2015-03-25,28.25782585144043,370.9599914550781,82.91999816894531,557.2550659179688,60.25
2015-03-26,28.454788208007812,367.3500061035156,83.01000213623047,553.6499633789062,59.751426696777344
2015-03-27,28.228050231933594,370.55999755859375,83.30000305175781,546.8386840820312,59.25285720825195
2015-03-30,28.942626953125,374.5899963378906,83.19999694824219,550.5185546875,60.36714172363281
2015-03-31,28.49830436706543,372.1000061035156,82.22000122070312,546.4995727539062,59.52714157104492
2015-04-01,28.457080841064453,370.260009765625,81.66999816894531,541.074462890625,59.01714324951172
2015-04-02,28.7021427154541,372.25,81.55999755859375,534.063720703125,59.1542854309082
2015-04-06,29.167072296142578,377.0400085449219,82.44000244140625,535.2953491210938,60.33000183105469
2015-04-07,28.860177993774414,374.4100036621094,82.31999969482422,535.5496215820312,60.494285583496094
2015-04-08,28.766271591186523,381.20001220703125,82.27999877929688,540.1270751953125,63.04999923706055
2015-04-09,28.986141204833984,383.5400085449219,82.16999816894531,539.2993774414062,62.78571319580078
2015-04-10,29.10981559753418,382.6499938964844,82.04000091552734,538.5314331054688,64.93856811523438
2015-04-13,29.052560806274414,382.3599853515625,83.01000213623047,537.6937866210938,67.81143188476562
2015-04-14,28.926591873168945,385.1099853515625,83.5199966430664,528.9378051757812,68.38714599609375
2015-04-15,29.036527633666992,383.45001220703125,82.70999908447266,531.0719604492188,67.92285919189453
2015-04-16,28.896820068359375,386.0400085449219,82.30999755859375,532.3384399414062,80.29285430908203
2015-04-17,28.57159423828125,375.55999755859375,80.77999877929688,522.6151733398438,81.6500015258789
2015-04-20,29.224332809448242,389.510009765625,83.08999633789062,533.9141235351562,81.05571746826172
2015-04-21,29.066303253173828,391.17999267578125,83.62000274658203,532.5079956054688,80.06285858154297
2015-04-22,29.45794677734375,389.79998779296875,84.62999725341797,537.8882446289062,79.66857147216797
2015-04-23,29.69843292236328,389.989990234375,82.41000366210938,545.5023193359375,79.86571502685547
2015-04-24,29.838138580322266,445.1000061035156,81.52999877929688,563.5128784179688,79.77143096923828
2015-04-27,30.38093376159668,438.55999755859375,81.91000366210938,555.3699951171875,80.86856842041016
2015-04-28,29.90226173400879,429.30999755859375,80.68000030517578,553.6799926757812,80.43714141845703
2015-04-29,29.462526321411133,429.3699951171875,80.47000122070312,549.0800170898438,80.40714263916016
2015-04-30,28.663209915161133,421.7799987792969,78.7699966430664,537.3400268554688,79.5
2015-05-01,29.533523559570312,422.8699951171875,78.98999786376953,537.9000244140625,79.57571411132812
2015-05-04,29.47626495361328,423.0400085449219,78.80999755859375,540.780029296875,79.27143096923828
2015-05-05,28.81207847595215,421.19000244140625,77.55999755859375,530.7999877929688,80.79285430908203
2015-05-06,28.631145477294922,419.1000061035156,78.0999984741211,524.219970703125,80.07714080810547
2015-05-07,28.80823516845703,426.8800048828125,78.43000030517578,530.7000122070312,80.74857330322266
2015-05-08,29.351009368896484,433.69000244140625,78.51000213623047,538.219970703125,82.0857162475586
2015-05-11,29.052024841308594,432.8500061035156,78.01000213623047,535.7000122070312,84.27857208251953
2015-05-12,28.948528289794922,431.0199890136719,77.45999908447266,529.0399780273438,83.37714385986328
2015-05-13,28.98072624206543,426.8699951171875,78.44000244140625,529.6199951171875,82.87285614013672
2015-05-14,29.656888961791992,432.2799987792969,81.37000274658203,538.4000244140625,83.8357162475586
2015-05-15,29.61549186706543,426.0,80.41999816894531,533.8499755859375,87.60713958740234
2015-05-18,29.94207000732422,425.239990234375,80.87999725341797,532.2999877929688,88.26714324951172
2015-05-19,29.914474487304688,421.7099914550781,80.62999725341797,537.3599853515625,88.06857299804688
2015-05-20,29.91217803955078,423.8599853515625,80.55000305175781,539.27001953125,88.79000091552734
2015-05-21,30.218059539794922,431.6300048828125,80.4800033569336,542.510009765625,89.00285339355469
2015-05-22,30.482547760009766,427.6300048828125,80.54000091552734,540.1099853515625,88.83856964111328
2015-05-26,29.810977935791016,425.4700012207031,79.33000183105469,532.3200073242188,87.99285888671875
2015-05-27,30.367555618286133,431.4200134277344,80.55000305175781,539.7899780273438,89.85713958740234
2015-05-28,30.307750701904297,426.57000732421875,80.1500015258789,539.780029296875,89.50714111328125
2015-05-29,29.962772369384766,429.2300109863281,79.19000244140625,532.1099853515625,89.15142822265625
2015-06-01,30.02256965637207,430.9200134277344,80.29000091552734,533.989990234375,89.00285339355469
2015-06-02,29.88917350769043,430.989990234375,80.44000244140625,539.1799926757812,89.12999725341797
2015-06-03,29.925975799560547,436.5899963378906,82.44000244140625,540.3099975585938,88.8085708618164
2015-06-04,29.751182556152344,430.7799987792969,82.05000305175781,536.7000122070312,89.34857177734375
2015-06-05,29.587890625,426.95001220703125,82.13999938964844,533.3300170898438,90.45999908447266
2015-06-08,29.39240264892578,423.5,80.66999816894531,526.8300170898438,89.60428619384766
2015-06-09,29.305007934570312,425.4800109863281,80.66999816894531,526.6900024414062,92.44999694824219
2015-06-10,29.640785217285156,430.7699890136719,82.16000366210938,536.6900024414062,95.87142944335938
2015-06-11,29.5740966796875,432.9700012207031,81.83000183105469,534.6099853515625,95.09428405761719
2015-06-12,29.24751091003418,429.9200134277344,81.52999877929688,532.3300170898438,94.41857147216797
2015-06-15,29.19001579284668,423.6700134277344,80.70999908447266,527.2000122070312,93.43142700195312
2015-06-16,29.346405029296875,427.260009765625,81.05999755859375,528.1500244140625,95.27285766601562
2015-06-17,29.277408599853516,427.80999755859375,81.79000091552734,529.260009765625,94.27143096923828
2015-06-18,29.410799026489258,439.3900146484375,82.91000366210938,536.72998046875,94.74285888671875
2015-06-19,29.11642074584961,434.9200134277344,82.51000213623047,536.6900024414062,93.87142944335938
2015-06-22,29.348705291748047,436.2900085449219,84.73999786376953,538.1900024414062,96.4142837524414
2015-06-23,29.21531105041504,445.989990234375,87.87999725341797,540.47998046875,97.31285858154297
2015-06-24,29.46370506286621,440.8399963378906,88.86000061035156,537.8400268554688,96.94428253173828
2015-06-25,29.323410034179688,440.1000061035156,87.9800033569336,535.22998046875,94.89142608642578
2015-06-26,29.15091323852539,438.1000061035156,88.01000213623047,531.6900024414062,93.08856964111328
2015-06-29,28.640342712402344,429.8599853515625,85.80000305175781,521.52001953125,92.23143005371094
2015-06-30,28.847332000732422,434.0899963378906,85.7699966430664,520.510009765625,93.84857177734375
2015-07-01,29.11642074584961,437.3900146484375,86.91000366210938,521.8400268554688,93.63571166992188
2015-07-02,29.079618453979492,437.7099914550781,87.29000091552734,523.4000244140625,94.0442886352539
2015-07-06,28.978425979614258,436.0400085449219,87.55000305175781,522.8599853515625,94.57142639160156
2015-07-07,28.90713119506836,436.7200012207031,87.22000122070312,525.02001953125,94.0914306640625
2015-07-08,28.189571380615234,429.70001220703125,85.6500015258789,516.8300170898438,93.50714111328125
2015-07-09,27.614601135253906,434.3900146484375,85.87999725341797,520.6799926757812,95.72714233398438
2015-07-10,28.35285758972168,443.510009765625,87.94999694824219,530.1300048828125,97.22856903076172
2015-07-13,28.900230407714844,455.57000732421875,90.0999984741211,546.5499877929688,101.08714294433594
2015-07-14,28.88872718811035,465.57000732421875,89.68000030517578,561.0999755859375,100.37142944335938
2015-07-15,29.167015075683594,461.19000244140625,89.76000213623047,560.219970703125,98.12999725341797
2015-07-16,29.555696487426758,475.4800109863281,90.8499984741211,579.8499755859375,115.80999755859375
2015-07-17,29.810977935791016,483.010009765625,94.97000122070312,672.9299926757812,114.7699966430664
2015-07-20,30.37445640563965,488.1000061035156,97.91000366210938,663.02001953125,110.55000305175781
2015-07-21,30.070865631103516,488.0,98.38999938964844,662.2999877929688,112.51000213623047
2015-07-22,28.799036026000977,488.2699890136719,97.04000091552734,662.0999755859375,111.5
2015-07-23,28.785232543945312,482.17999267578125,95.44000244140625,644.280029296875,110.0999984741211
2015-07-24,28.633447647094727,529.4199829101562,96.94999694824219,623.5599975585938,109.33999633789062
2015-07-27,28.235563278198242,531.4099731445312,94.16999816894531,627.260009765625,106.43000030517578
2015-07-28,28.375858306884766,526.030029296875,95.29000091552734,628.0,106.9000015258789
2015-07-29,28.28615951538086,529.0,96.98999786376953,631.9299926757812,107.08000183105469
2015-07-30,28.14357566833496,536.760009765625,95.20999908447266,632.5900268554688,111.55999755859375
2015-07-31,27.89748191833496,536.1500244140625,94.01000213623047,625.6099853515625,114.30999755859375
2015-08-03,27.23971939086914,535.030029296875,94.13999938964844,631.2100219726562,112.55999755859375
2015-08-04,26.36577033996582,531.9000244140625,94.05999755859375,629.25,121.1500015258789
2015-08-05,26.540557861328125,537.010009765625,96.44000244140625,643.780029296875,123.70999908447266
2015-08-06,26.59831428527832,529.4600219726562,95.12000274658203,642.6799926757812,126.44999694824219
2015-08-07,26.688413619995117,522.6199951171875,94.30000305175781,635.2999877929688,123.5199966430664
2015-08-10,27.658735275268555,524.0,94.1500015258789,633.72998046875,123.02999877929688
2015-08-11,26.219430923461914,527.4600219726562,93.62000274658203,660.780029296875,122.73999786376953
2015-08-12,26.62372398376465,525.9099731445312,94.19000244140625,659.5599975585938,120.51000213623047
2015-08-13,26.602935791015625,529.6599731445312,93.43000030517578,656.4500122070312,123.7300033569336
2015-08-14,26.79006576538086,531.52001953125,94.41999816894531,657.1199951171875,123.38999938964844
2015-08-17,27.067302703857422,535.219970703125,93.93000030517578,660.8699951171875,125.36000061035156
2015-08-18,26.914825439453125,535.02001953125,95.16999816894531,656.1300048828125,124.05000305175781
2015-08-19,26.570594787597656,532.9199829101562,95.30999755859375,660.9000244140625,122.05999755859375
2015-08-20,26.02536392211914,515.780029296875,90.55999755859375,646.8300170898438,112.48999786376953
2015-08-21,24.433574676513672,494.4700012207031,86.05999755859375,612.47998046875,103.95999908447266
2015-08-24,23.82366180419922,463.3699951171875,82.08999633789062,589.6099853515625,96.87999725341797
2015-08-25,23.966901779174805,466.3699951171875,83.0,582.0599975585938,101.5199966430664
2015-08-26,25.34151840209961,500.7699890136719,87.19000244140625,628.6199951171875,110.12999725341797
2015-08-27,26.087745666503906,518.3699951171875,89.7300033569336,637.6099853515625,117.66000366210938
2015-08-28,26.1732177734375,518.010009765625,91.01000213623047,630.3800048828125,117.62999725341797
2015-08-31,26.050777435302734,512.8900146484375,89.43000030517578,618.25,115.02999877929688
2015-09-01,24.88639259338379,496.5400085449219,87.2300033569336,597.7899780273438,105.79000091552734
2015-09-02,25.953744888305664,510.54998779296875,89.88999938964844,614.3400268554688,105.44000244140625
2015-09-03,25.498620986938477,504.7200012207031,88.1500015258789,606.25,101.05999755859375
2015-09-04,25.244491577148438,499.0,88.26000213623047,600.7000122070312,98.79000091552734
2015-09-08,25.946813583374023,517.5399780273438,89.52999877929688,614.6599731445312,94.94999694824219
2015-09-09,25.447792053222656,516.8900146484375,90.44000244140625,612.719970703125,99.18000030517578
2015-09-10,26.006877899169922,522.239990234375,91.9800033569336,621.3499755859375,99.4800033569336
2015-09-11,26.385770797729492,529.4400024414062,92.05000305175781,625.77001953125,97.51000213623047
2015-09-14,26.6398983001709,521.3800048828125,92.30999755859375,623.239990234375,95.69000244140625
2015-09-15,26.863998413085938,522.3699951171875,92.9000015258789,635.1400146484375,99.16000366210938
2015-09-16,26.894033432006836,527.3900146484375,93.44999694824219,635.97998046875,104.08000183105469
2015-09-17,26.318771362304688,538.8699951171875,94.33999633789062,642.9000244140625,104.20999908447266
2015-09-18,26.210186004638672,540.260009765625,94.4000015258789,629.25,102.62000274658203
2015-09-21,26.616798400878906,548.3900146484375,95.55000305175781,635.4400024414062,100.30000305175781
2015-09-22,26.198638916015625,538.4000244140625,92.95999908447266,622.6900024414062,98.47000122070312
2015-09-23,26.41118049621582,536.0700073242188,93.97000122070312,622.3599853515625,98.06999969482422
2015-09-24,26.56827735900879,533.75,94.41000366210938,625.7999877929688,103.76000213623047
2015-09-25,26.501279830932617,524.25,92.7699966430664,611.969970703125,102.23999786376953
2015-09-28,25.976848602294922,504.05999755859375,89.20999908447266,594.8900146484375,99.47000122070312
2015-09-29,25.195972442626953,496.07000732421875,86.66999816894531,594.969970703125,98.3499984741211
2015-09-30,25.48244857788086,511.8900146484375,89.9000015258789,608.4199829101562,103.26000213623047
2015-10-01,25.31610679626465,520.719970703125,90.94999694824219,611.2899780273438,105.9800033569336
2015-10-02,25.50092887878418,532.5399780273438,92.06999969482422,626.9099731445312,106.11000061035156
2015-10-05,25.593341827392578,543.6799926757812,94.01000213623047,641.469970703125,111.25
2015-10-06,25.715784072875977,537.47998046875,92.80000305175781,645.4400024414062,108.33000183105469
2015-10-07,25.593341827392578,541.9400024414062,92.4000015258789,642.3599853515625,108.0999984741211
2015-10-08,25.297622680664062,533.1599731445312,92.47000122070312,639.1599731445312,114.93000030517578
2015-10-09,25.902921676635742,539.7999877929688,93.23999786376953,643.6099853515625,113.33000183105469
2015-10-12,25.782785415649414,550.1900024414062,94.26000213623047,646.6699829101562,113.44999694824219
2015-10-13,25.826679229736328,548.9000244140625,94.12000274658203,652.2999877929688,109.7300033569336
2015-10-14,25.46165657043457,544.8300170898438,94.06999969482422,651.1599731445312,110.2300033569336
2015-10-15,25.842853546142578,562.4400024414062,95.95999908447266,661.739990234375,101.08999633789062
2015-10-16,25.65340805053711,570.760009765625,97.54000091552734,662.2000122070312,98.98999786376953
2015-10-19,25.812820434570312,573.1500244140625,98.47000122070312,666.0999755859375,101.69000244140625
2015-10-20,26.284116744995117,560.8800048828125,97.0,650.280029296875,98.98999786376953
2015-10-21,26.281808853149414,555.77001953125,97.11000061035156,642.6099853515625,97.95999908447266
2015-10-22,26.68379783630371,563.9099731445312,99.66999816894531,651.7899780273438,97.31999969482422
2015-10-23,27.51087760925293,599.030029296875,102.19000244140625,702.0,100.04000091552734
2015-10-26,26.63296890258789,608.6099853515625,103.7699966430664,712.780029296875,103.04000091552734
2015-10-27,26.464319229125977,611.010009765625,103.69999694824219,708.489990234375,103.06999969482422
2015-10-28,27.554773330688477,617.0999755859375,104.19999694824219,712.9500122070312,105.80000305175781
2015-10-29,27.845867156982422,626.5499877929688,104.87999725341797,716.9199829101562,105.12000274658203
2015-10-30,27.607912063598633,625.9000244140625,101.97000122070312,710.8099975585938,108.37999725341797
2015-11-02,27.99604034423828,628.3499755859375,103.30999755859375,721.1099853515625,107.63999938964844
2015-11-03,28.31716537475586,625.3099975585938,102.58000183105469,722.1599731445312,109.73999786376953
2015-11-04,28.18548011779785,640.9500122070312,103.94000244140625,728.1099853515625,114.05000305175781
2015-11-05,28.0555477142334,655.6500244140625,108.76000213623047,731.25,113.5
2015-11-06,28.088027954101562,659.3699951171875,107.0999984741211,733.760009765625,114.05999755859375
2015-11-09,27.974346160888672,655.489990234375,106.48999786376953,724.8900146484375,109.86000061035156
2015-11-10,27.09267234802246,659.6799926757812,107.91000366210938,728.3200073242188,112.69999694824219
2015-11-11,26.939544677734375,673.25,109.01000213623047,735.4000244140625,112.86000061035156
2015-11-12,26.849056243896484,665.5999755859375,108.0199966430664,731.22998046875,108.91999816894531
2015-11-13,26.064838409423828,642.3499755859375,103.94999694824219,717.0,103.6500015258789
2015-11-16,26.491756439208984,647.8099975585938,104.04000091552734,728.9600219726562,111.3499984741211
2015-11-17,26.37806510925293,643.2999877929688,105.12999725341797,725.2999877929688,117.0999984741211
2015-11-18,27.21332359313965,663.5399780273438,107.7699966430664,740.0,120.62999725341797
2015-11-19,27.559030532836914,661.27001953125,106.26000213623047,738.4099731445312,120.22000122070312
2015-11-20,27.67967987060547,668.4500122070312,107.31999969482422,756.5999755859375,123.83999633789062
2015-11-23,27.320056915283203,678.989990234375,106.94999694824219,755.97998046875,125.02999877929688
2015-11-24,27.58223533630371,671.1500244140625,105.73999786376953,748.280029296875,123.30999755859375
2015-11-25,27.38501739501953,675.3400268554688,105.41000366210938,748.1500244140625,124.16000366210938
2015-11-27,27.33397674560547,673.260009765625,105.44999694824219,750.260009765625,125.44000244140625
2015-11-30,27.44766616821289,664.7999877929688,104.23999786376953,742.5999755859375,123.33000183105469
2015-12-01,27.22492218017578,679.0599975585938,107.12000274658203,767.0399780273438,125.37000274658203
2015-12-02,26.978988647460938,676.010009765625,106.06999969482422,762.3800048828125,128.92999267578125
2015-12-03,26.728410720825195,666.25,104.37999725341797,752.5399780273438,126.80999755859375
2015-12-04,27.617036819458008,672.6400146484375,106.18000030517578,766.8099975585938,130.92999267578125
2015-12-07,27.443025588989258,669.8300170898438,105.61000061035156,763.25,125.36000061035156
2015-12-08,27.43142318725586,677.3300170898438,106.48999786376953,762.3699951171875,126.9800033569336
2015-12-09,26.825855255126953,664.7899780273438,104.5999984741211,751.6099853515625,124.19999694824219
2015-12-10,26.953466415405273,662.3200073242188,105.41999816894531,749.4600219726562,122.91000366210938
2015-12-11,26.259735107421875,640.1500244140625,102.12000274658203,738.8699951171875,118.91000366210938
2015-12-14,26.097322463989258,657.9099731445312,104.66000366210938,747.77001953125,120.66999816894531
2015-12-15,25.63561248779297,658.6400146484375,104.55000305175781,743.4000244140625,118.5999984741211
2015-12-16,25.832822799682617,675.77001953125,106.79000091552734,758.0900268554688,122.63999938964844
2015-12-17,25.285263061523438,670.6500244140625,106.22000122070312,749.4299926757812,122.51000213623047
2015-12-18,24.60080909729004,664.1400146484375,104.04000091552734,739.3099975585938,118.0199966430664
2015-12-21,24.90243148803711,664.510009765625,104.7699966430664,747.77001953125,116.62999725341797
2015-12-22,24.87923240661621,663.1500244140625,105.51000213623047,750.0,116.23999786376953
2015-12-23,25.199411392211914,663.7000122070312,104.62999725341797,750.3099975585938,118.16000366210938
2015-12-24,25.064844131469727,662.7899780273438,105.0199966430664,748.4000244140625,117.33000183105469
2015-12-28,24.78410530090332,675.2000122070312,105.93000030517578,762.510009765625,117.11000061035156
2015-12-29,25.229576110839844,693.969970703125,107.26000213623047,776.5999755859375,119.12000274658203
2015-12-30,24.900110244750977,689.0700073242188,106.22000122070312,771.0,116.70999908447266
2015-12-31,24.422157287597656,675.8900146484375,104.66000366210938,758.8800048828125,114.37999725341797
2016-01-04,24.443037033081055,636.989990234375,102.22000122070312,741.8400268554688,109.95999908447266
2016-01-05,23.83051300048828,633.7899780273438,102.7300033569336,742.5800170898438,107.66000366210938
2016-01-06,23.364160537719727,632.6500244140625,102.97000122070312,743.6199951171875,117.68000030517578
2016-01-07,22.378082275390625,607.9400024414062,97.91999816894531,726.3900146484375,114.55999755859375
2016-01-08,22.496408462524414,607.0499877929688,97.33000183105469,714.469970703125,111.38999938964844
2016-01-11,22.860675811767578,617.739990234375,97.51000213623047,716.030029296875,114.97000122070312
2016-01-12,23.19246482849121,617.8900146484375,99.37000274658203,726.0700073242188,116.58000183105469
2016-01-13,22.59617805480957,581.8099975585938,95.44000244140625,700.5599975585938,106.55999755859375
2016-01-14,23.090370178222656,593.0,98.37000274658203,714.719970703125,107.05999755859375
2016-01-15,22.535858154296875,570.1799926757812,94.97000122070312,694.4500122070312,104.04000091552734
2016-01-19,22.426809310913086,574.47998046875,95.26000213623047,701.7899780273438,107.88999938964844
2016-01-20,22.45697021484375,571.77001953125,94.3499984741211,698.4500122070312,107.73999786376953
2016-01-21,22.343280792236328,575.02001953125,94.16000366210938,706.5900268554688,102.3499984741211
2016-01-22,23.53120994567871,596.3800048828125,97.94000244140625,725.25,100.72000122070312
2016-01-25,23.07181739807129,596.530029296875,97.01000213623047,711.6699829101562,99.12000274658203
2016-01-26,23.199426651000977,601.25,97.33999633789062,713.0399780273438,97.83000183105469
2016-01-27,21.675073623657227,583.3499755859375,94.44999694824219,699.989990234375,91.1500015258789
2016-01-28,21.83051872253418,635.3499755859375,109.11000061035156,730.9600219726562,94.41000366210938
2016-01-29,22.584577560424805,587.0,112.20999908447266,742.9500122070312,91.83999633789062
2016-02-01,22.373441696166992,574.8099975585938,115.08999633789062,752.0,94.08999633789062
2016-02-02,21.921010971069336,552.0999755859375,114.61000061035156,764.6500244140625,91.48999786376953
2016-02-03,22.354887008666992,531.0700073242188,112.69000244140625,726.9500122070312,90.73999786376953
2016-02-04,22.534503936767578,536.260009765625,110.48999786376953,708.010009765625,89.70999908447266
2016-02-05,21.932649612426758,502.1300048828125,104.06999969482422,683.5700073242188,82.79000091552734
2016-02-08,22.163597106933594,488.1000061035156,99.75,682.739990234375,83.31999969482422
2016-02-09,22.158931732177734,482.07000732421875,99.54000091552734,678.1099853515625,86.12999725341797
2016-02-10,21.990966796875,490.4800109863281,101.0,684.1199951171875,88.44999694824219
2016-02-11,21.857999801635742,503.82000732421875,101.91000366210938,683.1099853515625,86.3499984741211
2016-02-12,21.925649642944336,507.0799865722656,102.01000213623047,682.4000244140625,87.4000015258789
2016-02-16,22.54383659362793,521.0999755859375,101.61000061035156,691.0,89.05000305175781
2016-02-17,22.889087677001953,534.0999755859375,105.19999694824219,708.4000244140625,94.76000213623047
2016-02-18,22.45518684387207,525.0,103.47000122070312,697.3499755859375,90.48999786376953
2016-02-19,22.40386962890625,534.9000244140625,104.56999969482422,700.9099731445312,89.2300033569336
2016-02-22,22.599817276000977,559.5,107.16000366210938,706.4600219726562,91.93000030517578
2016-02-23,22.08894157409668,552.9400024414062,105.45999908447266,695.8499755859375,89.12000274658203
2016-02-24,22.417861938476562,554.0399780273438,106.87999725341797,699.5599975585938,91.61000061035156
2016-02-25,22.571828842163086,555.1500244140625,108.06999969482422,705.75,94.52999877929688
2016-02-26,22.60681915283203,555.22998046875,107.91999816894531,705.0700073242188,94.79000091552734
2016-02-29,22.555503845214844,552.52001953125,106.91999816894531,697.77001953125,93.41000366210938
2016-03-01,23.45128059387207,579.0399780273438,109.81999969482422,718.8099975585938,98.30000305175781
2016-03-02,23.502601623535156,580.2100219726562,109.94999694824219,718.8499755859375,97.61000061035156
2016-03-03,23.677560806274414,577.489990234375,109.58000183105469,712.4199829101562,97.93000030517578
2016-03-04,24.02980613708496,575.1400146484375,108.38999938964844,710.8900146484375,101.58000183105469
2016-03-07,23.76387596130371,562.7999877929688,105.7300033569336,695.1599731445312,95.48999786376953
2016-03-08,23.567920684814453,560.260009765625,105.93000030517578,693.969970703125,96.2300033569336
2016-03-09,23.58891487121582,559.469970703125,107.51000213623047,705.239990234375,98.0
2016-03-10,23.60057830810547,558.9299926757812,107.31999969482422,712.8200073242188,97.36000061035156
2016-03-11,23.854848861694336,569.6099853515625,109.41000366210938,726.8200073242188,97.66000366210938
2016-03-14,23.91550064086914,573.3699951171875,109.88999938964844,730.489990234375,98.12999725341797
2016-03-15,24.39605140686035,577.02001953125,110.66999816894531,728.3300170898438,97.86000061035156
